   855/875 , 0.937590760115392
   855/936 , 0.789166594687120
  855/1004 , 0.568306646961037
  855/1070 , 0.777658028520741
  855/1218 , 1.492161845472257
  855/1265 , 0.695270095221940
  855/1302 , 0.561729973873813
  855/1335 , 0.641982568641203
  855/1445 , 0.266380235730216
  855/1576 , 1.520701295333867
  855/1618 , 0.855655589386278
  855/1655 , 0.496630520507544
  855/1745 , 1.221569055499614
   875/936 , 0.841696215724219
  875/1004 , 0.606135076343003
  875/1070 , 0.829421600128645
  875/1218 , 1.591485228895188
  875/1265 , 0.741549644896640
  875/1302 , 0.599120637456665
  875/1335 , 0.684715118739217
  875/1445 , 0.284111413061955
  875/1576 , 1.621924361911065
  875/1618 , 0.912610944759065
  875/1655 , 0.529687942366692
  875/1745 , 1.302880859607952
  936/1004 , 0.720135204387806
  936/1070 , 0.985416810285867
  936/1218 , 1.890807157218628
  936/1265 , 0.881018152444216
  936/1302 , 0.711801510169753
  936/1335 , 0.813494353363664
  936/1445 , 0.337546264025314
  936/1576 , 1.926971194132689
  936/1618 , 1.084252165698320
  936/1655 , 0.629310115064415
  936/1745 , 1.547922914785729
 1004/1070 , 1.368377499505222
 1004/1218 , 2.625628001100186
 1004/1265 , 1.223406586813346
 1004/1302 , 0.988427597807640
 1004/1335 , 1.129641140173426
 1004/1445 , 0.468726236363164
 1004/1576 , 2.675846399942116
 1004/1618 , 1.505623053965337
 1004/1655 , 0.873877726335291
 1004/1745 , 2.149489297779345
 1070/1218 , 1.918789224500959
 1070/1265 , 0.894056345749404
 1070/1302 , 0.722335465297431
 1070/1335 , 0.825533261531910
 1070/1445 , 0.342541613357897
 1070/1576 , 1.955488453229937
 1070/1618 , 1.100298020472962
 1070/1655 , 0.638623279505303
 1070/1745 , 1.570830635958687
 1218/1265 , 0.465948179369170
 1218/1302 , 0.376453784539726
 1218/1335 , 0.430236552817111
 1218/1445 , 0.178519666977485
 1218/1576 , 1.019126242872519
 1218/1618 , 0.573433499846305
 1218/1655 , 0.332826175668876
 1218/1745 , 0.818657211485660
 1265/1302 , 0.807930583717254
 1265/1335 , 0.923357085329944
 1265/1445 , 0.383132019571738
 1265/1576 , 2.187209410823915
 1265/1618 , 1.230680846575374
 1265/1655 , 0.714298693299922
 1265/1745 , 1.756970512459151
 1302/1335 , 1.142866855072644
 1302/1445 , 0.474214031865168
 1302/1576 , 2.707174916885382
 1302/1618 , 1.523250723983073
 1302/1655 , 0.884108991162910
 1302/1745 , 2.174655283347988
 1335/1445 , 0.414933751696759
 1335/1576 , 2.368757922123226
 1335/1618 , 1.332833056818548
 1335/1655 , 0.773588793164111
 1335/1745 , 1.902807202515083
 1445/1576 , 5.708761729882988
 1445/1618 , 3.212158691280935
 1445/1655 , 1.864366998347881
 1445/1745 , 4.585809649694851
 1576/1618 , 0.562671704174764
 1576/1655 , 0.326579928636485
 1576/1745 , 0.803293230069500
 1618/1655 , 0.580409368755195
 1618/1745 , 1.427641063357968
 1655/1745 , 2.459714022914260
